stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id
22,"KLIN41","Klin",52.4187683300,16.9140675600,A
270,"GOOBO01","Golęczewo/Obornicka",52.5354452900,16.8346253700,C
1848,"RKROS04","Rokietnica/ROS",52.5123930300,16.7420143000,B
4345,"PABUR02","Palędzie/Bursztynowa",52.3669242123,16.7387530233,C
1568,"TARC02","Tarczowa",52.3781275800,16.8957220000,A
2239,"KLPOL01","Kleszczewo/Polna",52.3323756600,17.1913852400,B
3877,"CZ I92","Os. Czecha I",52.3824467578,16.9834186667,A
4473,"LUKOM01","Luboń/Komornicka",52.3400488437,16.8590861952,B
2609,"KDNIE01","Kórnik/Pl. Niepodległości",52.2478430300,17.0882067500,C
203,"Z I41","Żegrze I",52.3789806400,16.9611208400,A
1745,"PLSTP02","Plewiska/Straż Pożarna",52.3653363700,16.8078368100,B
152,"BAKA41","Baraniaka",52.4039501500,16.9541778000,A
3117,"CESWW01","Czerwonak/Św. Wojciecha",52.4575844467,16.9933209918,B
1518,"LUGA01","Ługańska",52.3713299200,16.9945271000,A
716,"GERB01","Gerberowa",52.3853229400,16.8260002700,A
442,"BIJDW01","Biedrusko/Jednostka Wojskowa",52.5407511300,16.9446203400,B
1901,"ZYPET01","Żydowo/Pętla",52.5472827900,16.7519406500,B
1029,"PRCZ01","Przełęcz",52.3772787000,16.8880974300,A
59,"OGDY42","Ogrody",52.4163628200,16.8829024900,A
1144,"ZAWA02","Zawady",52.4130621900,16.9570964000,A
529,"STLI02","Strzeszyńska Lisner",52.4490250000,16.8945260000,A
1011,"GLIN02","Glinianki",52.3659023400,16.8590950900,A
2501,"JSRCZ01","Jasin/Rabowicka II",52.3986160000,17.1053770000,B
1399,"FORT01","Forteczna",52.3678671100,16.9387037800,A
1624,"AWF01","AWF",52.3982485100,16.9348113200,A
253,"CHNAT01","Chludowo/Nad Torem",52.5602843600,16.8210855900,C
2218,"GWJES01","Gowarzewo/Jesionowa",52.3532834800,17.1118970900,B
1218,"SWIA02","Światopełka",52.4076820700,17.0244985000,A
1770,"RKAP73","Rondo Kaponiera",52.4076135300,16.9134023000,A
391,"OSBA03","Os. Batorego",52.4598635700,16.9274543900,A
724,"CMNA01","Cmentarna",52.3849693600,16.8390119400,A
968,"LUTRA02","Luboń/Traugutta",52.3442255186,16.8479147197,B
972,"LUKLL01","Luboń/Kołłątaja",52.3424755128,16.8615211931,B
514,"OBOR01","Obornicka",52.4455276400,16.9085929200,A
4417,"CMLIP01","Czmoń/Lipowa",52.1855512340,17.0514657915,C
3252,"MOJEZ01","Mosina/Jeziorna",52.2401513783,16.8285823116,C
607,"LEKA02","Leśnowolska",52.4316133300,16.8223032900,A
277,"ZOCED01","Złotkowo/Cedrowa",52.5080470900,16.8357042100,B
3703,"XOPKP01","Kobylnica/Stacja",52.4458323731,17.0806119792,B
307,"SLNWR01","Suchy Las/Nowy Rynek",52.4752666000,16.8807941000,B
4492,"LUDŁU02","Luboń/Długa",52.3407344589,16.8562822581,B
2390,"GTCME01","Gortatowo/Cmentarz",52.4206330000,17.0955250000,B
942,"LURUT01","Luboń/Rutkiewicz",52.3262530906,16.8876863530,B
2487,"BGLIG02","Bogucin/Ligowiec",52.4373380000,17.0348210000,B
1126,"WIGR02","Winogrady",52.4221437800,16.9470718400,A
2077,"CKKOL01","Ceradz Kościelny/Kościół",52.4375433700,16.5924837000,C
1074,"SCIE03","Ściegiennego",52.3909701900,16.8733010700,A
2665,"SCPKM03","Szczodrzykowo/Kórnik PKM",52.2815409700,17.1044174400,C
1146,"ZAWA01","Zawady",52.4148562300,16.9585338300,A
300,"SLSZK02","Suchy Las/Szkoła",52.4753299200,16.8735462100,B
1314,"DALES02","Daszewice/Leśna",52.3019869700,16.9538963400,B
3181,"FIALK01","Fiałkowo/",52.3749565938,16.6571141826,C
2108,"NKRZ01","Nad Krzesinką",52.3361875492,17.0085507972,A
1561,"KOUGM01","Komorniki/Urząd Gminy",52.3324900000,16.8071400000,B
4455,"PLSZA01","Plewiska/Szafran",52.3703600000,16.8035700000,B
2692,"CMSTR01","Czmoń/Strażacka",52.1815768733,17.0524397907,C
74,"OSTR41","Ostroroga",52.4006241700,16.8823444000,A
3907,"UNLU04","Unii Lubelskiej",52.3721440700,16.9504207500,A
2480,"SDDWO01","Swarzędz/Dworzec Kolejowy",52.4046730000,17.0751530000,B
1036,"JESI01","Jesionowa",52.3696270400,16.8930014600,A
710,"MANZ02","Malwowa I",52.3935661100,16.8076452700,A
1405,"OBOD01","Obodrzycka",52.3715211900,16.9574481800,A
3199,"KOLAK02","Komorniki/Łąkowa ",52.3322627573,16.8136328999,B
4091,"WARP01","Warpińska",52.4132503200,17.0481453400,A
3206,"KOWZG01","Komorniki/Os. Zielone Wzgórze ",52.3251340836,16.8207608030,B
1296,"BRPOD02","Borówiec/Pod Borem",52.2804138600,17.0276079800,B
2550,"TULES03","Tulce/Leśna",52.3447680000,17.0739390000,B
778,"NIES01","Niestachowska",52.4213493000,16.8948642800,A
2415,"SDSPR02","Swarzędz/Sporna",52.4090240000,17.0917100000,B
566,"INTP01","Instytut Technologiczno-Przyrodniczy",52.4557426400,16.8550097000,A
835,"RSTA02","Rondo Starołęka",52.3809092300,16.9438591400,A
2098,"GRKRE01","Góra/Kręta",52.4793762900,16.6358483600,C
2135,"BRREK02","Borówiec/Rekreacyjna",52.2872070000,17.0463160000,B
2191,"OWPKM01","Owińska/PKM",52.5119126300,16.9871035600,C
2807,"TERM04","Termalna",52.4086928603,16.9727637060,A
1935,"PMOLS02","Przeźmierowo/Kasztanowa",52.4184027000,16.7791018800,B
2221,"GWKAS01","Gowarzewo/Al. Kasztanowa",52.3576135500,17.1236874800,B
1746,"PLBOI02","Plewiska/Boisko",52.3678400000,16.8013800000,B
959,"KOPAK02","Komorniki/Os. Parkowe",52.3372700000,16.8297800000,B
193,"DEEC42","Dębiec PKM",52.3730591500,16.9038313800,A
999,"TRZE01","Trzebińska",52.3680834800,16.8421916800,A
2161,"PRPLN02","Promnice/Północna",52.5413730300,16.9657950700,C
103,"KOLE42","Kolejowa",52.3870352600,16.9028994200,A
3011,"PUJAR02","Puszczykowo/Jarosławska",52.2800976508,16.8481213256,C
2627,"BHDZI01","Błażejewko/Działkowa",52.2041823000,17.1035941700,C
88,"DWZA71","Dworzec Zachodni",52.4017177600,16.9088064600,A
911,"LUTAR04","Luboń/Targowa",52.3395977753,16.8755851510,B
61,"ZERO71","Żeromskiego",52.4157411000,16.8903614400,A
1534,"JARO02","Jarosławska",52.3433902200,16.9854203600,A
2201,"CEELE02","Czerwonak/Elewator",52.4864096400,16.9780642500,B
1262,"BLIZ01","Bliźniąt",52.3930785700,16.9808968800,A
4328,"ZBZBN01","Żabinko/",52.1953995993,16.8795844507,C
1358,"CZER02","Czernichowska ",52.3468012300,16.9191201800,A
2171,"BOFAU02","Bolechowo-Os./Fabryka Autobusów",52.5460981400,16.9729352500,C
4439,"TYNZ02","Tyniecka",52.3621900300,16.8580446400,A
178,"WIOS72","Wioślarska",52.3930340200,16.9488577900,A
1275,"TORM01","Tor Regatowy Malta",52.4024683690,16.9894249950,A
368,"WRTV01","Wieża RTV",52.4581533000,16.9044244300,A
2367,"BWKRE01","Bolechówko/Kręta",52.5180795000,16.9872088100,C
2417,"JSSOL02","Jasin/Sołecka",52.4077050000,17.0983890000,B
3537,"WYDLU03","Wysogotowo/Długa",52.4102870100,16.7793864100,B
4277,"LESOS02","Łęczyca/Sosnowa",52.3058100000,16.8667400000,B
1431,"GROL02","Grobla",52.4067775400,16.9376870900,A
1542,"SIEW01","Siewierska",52.3404211600,17.0054712800,A
3226,"TLPET01","Trzcielin/Pętla",52.3222640000,16.6794880000,C
2005,"SALIP02","Sady/Lipowa",52.4435741600,16.7184906900,C
2532,"ZARAD02","Zalasewo/Ukośna",52.3847890000,17.0740570000,B
1969,"BTSKO01","Batorowo/Skośna",52.4206830000,16.7665960000,C
1353,"OZAR01","Ożarowska",52.3322557400,16.9327928300,A
841,"DRCIA02","Drużyna/Cicha",52.2120409113,16.8186504715,C
573,"CHKA02","Chojnicka",52.4688093000,16.8012110300,A
3337,"WYSZP01","Wysogotowo/Szparagowa",52.4084046254,16.7933560078,B
1858,"PBKOL01","Przybroda/Kolejowa",52.5205957900,16.6629599100,B
4263,"SZWIE01","Szreniawa/Wieś",52.3142600000,16.7948000000,C
836,"RSTA03","Rondo Starołęka",52.3809460900,16.9421135800,A
1827,"KCSZK01","Kicin/Szkoła",52.4629347900,17.0185013200,B
1565,"KOCEN02","Komorniki/Centrum",52.3355844500,16.8069646800,B
1535,"KRNY01","Krzesiny",52.3411015200,16.9877945500,A
3110,"DOWYZ02","Dopiewo/Wyzwolenia",52.3466068585,16.6903187002,C
2054,"MT02","Most Teatralny",52.4100495400,16.9129050600,A
4423,"LWJUT01","Lusowo/Jutrzenki",52.4430280000,16.6908610000,C
2505,"RASTL01","Rabowice/Świetlica",52.3896690000,17.1179860000,C
1114,"SLKA01","Słowiańska",52.4278416800,16.9204757300,A
1084,"KRAU72","Krauthofera",52.3869666500,16.8908748900,A
2677,"XLSKR01","Kromolice/Skrzyżowanie",52.2661476575,17.1732894774,C
198,"BYST42","Bystra",52.3714098300,16.9349624900,A
1581,"TRAU01","Traugutta",52.3855467800,16.9138131100,A
2140,"KXDZI01","Koninko/Dziennikarska",52.3091129364,17.0163132755,B
2520,"RASWI01","Rabowice/Świerkowa",52.3771890000,17.1088480000,C
2733,"KKNZ01","Koszalińska",52.4690057600,16.8213839100,A
1025,"LESZ02","Leszczyńska",52.3761717900,16.8790264700,A
4221,"PLPII02","Plewiska/Południowa II ",52.3672307498,16.8283461906,B
3308,"LKKOS01","Lusówko/Kościół ",52.4251660000,16.6448330000,C
3972,"ZLOGP01","Złotniki/Os. Grzybowe PKM",52.4846310900,16.8445795103,B
3820,"GTFAB01","Gortatowo/Fabryczna",52.4267668301,17.1053899282,B
1359,"STAS01","Staszowska",52.3450232200,16.9275027300,A
3970,"XOPKP10","Kobylnica/Stacja",52.4457963742,17.0811432515,B
2121,"SCSAR02","Szczytniki/Sarnia",52.2995050000,17.0112800000,B
2002,"LWSZK01","Lusowo/Szkoła",52.4334365700,16.7019049900,C
293,"JENEK02","Jelonek/Nektarowa",52.4826130400,16.8602369300,B
263,"ZILAS01","Zielątkowo/Las",52.5463516400,16.8000753000,C
219,"SZWA42","Szwajcarska",52.3825556800,16.9982315400,A
2474,"SDGER02","Swarzędz/Orla/Geremka",52.3975530000,17.0594230000,B
4043,"RKBUK02","Rokietnica/Bukowa",52.4984590000,16.7342770000,B
1982,"LWBOC01","Lusowo/Boczna",52.4216198200,16.7179949900,C
1954,"PMLES01","Przeźmierowo/Leśna",52.4315745011,16.7827453197,B
2465,"SDPIA01","Swarzędz/Piaski",52.4078630000,17.0752130000,B
969,"LUKLO02","Luboń/Klonowa",52.3422950958,16.8563708035,B
4329,"LDSZP01","Ludwikowo/Szpital",52.2456755063,16.8124522948,C
4122,"SKWRZ02","Skórzewo/Wrzosowa",52.3966033921,16.7854311963,B
4431,"SOB01","Os. Sobieskiego",52.4636932100,16.9164340900,A
2198,"MWKOL02","Miękowo/Kolejowa",52.4978361500,16.9766955800,C
2547,"GAMTU02","Garby Małe/Tulecka",52.3608470000,17.0751590000,C
1330,"GLUS02","Głuszyna",52.3215929000,16.9482896200,A
1349,"STWI01","Starołęka Wielka",52.3416937300,16.9186579400,A
2065,"LKBOS01","Lusówko/Bosmańska",52.4346932400,16.6447847100,C
4356,"XSKOS01","Koszuty/",52.2303762363,17.1979788809,C
2884,"KVWIA01","Krzyżowniki/Wiadukt",52.3109321500,17.1407804500,B
182,"ORZE42","Os. Rzeczypospolitej",52.3854184000,16.9450054200,A
1232,"SCDZ01","Schronisko Dla Zwierząt",52.3891428700,17.0253662300,A
4433,"BULG42","Bułgarska Enea Stadion",52.3953542600,16.8623584000,A
946,"WILAS01","Wiry/Laskowska",52.3155040386,16.8605176788,B
2076,"CKKOL02","Ceradz Kościelny/Kościół",52.4373567100,16.5925915600,C
838,"BKPET02","Borkowice/Pętla",52.2080236775,16.7865675287,C
145,"KRAN41","Krańcowa",52.4093202300,16.9812458100,A
3250,"KSMI01","Księcia Mieszka I",52.4300980437,16.9201529925,A
2389,"GTCME02","Gortatowo/Cmentarz",52.4206920000,17.0957450000,B
3692,"UMSZ02","Umultowo Szkoła",52.4717619468,16.9402823089,A
637,"LESK03","Leśnych Skrzatów",52.4115931000,16.8503329200,A
2418,"JSSOL01","Jasin/Sołecka",52.4076980000,17.0986540000,B
4085,"CMEP01","Cmentarna Parking",52.3901158738,16.8305450676,A
2742,"GDSPE01","Gądki/Spedycyjna",52.3098570600,17.0537812300,B
1980,"BTZAK02","Batorowo/Zakrzewska",52.4241047600,16.7197069900,C
358,"SYPU01","Synów Pułku",52.4605713300,16.8730878900,A
76,"GROC42","Grochowska",52.3988983700,16.8760071400,A
3931,"PKLES02","Pokrzywnica/Leśna",52.3972160529,16.6719602913,C
810,"POGL02","Poznań Główny",52.4027315500,16.9122439500,A
3841,"BYTSK06","Bytyń/Szkolna",52.4873150000,16.5028590000,C
2365,"PRKLO02","Promnice/Klonowa",52.5511964600,16.9617871700,C
157,"RRAT76","Rondo Rataje",52.3961500000,16.9487900000,A
1481,"L II02","Os. Lecha II",52.3871198400,16.9711894800,A
1321,"DASZ01","Daszewicka",52.3179565600,16.9543753500,A
2279,"WEPET04","Wierzonka/Pętla",52.4777490000,17.0949170000,C
2174,"BOKAS02","Bolechowo-Os./Kasztanowa",52.5504969100,16.9734919000,C
2261,"KCPET02","Kicin/Pętla",52.4654992100,17.0213179200,B
1310,"DALIP02","Daszewice/Lipowa",52.2927155600,16.9679685700,B
3788,"PSPLD01","Prusinowo/Południe",52.1921260900,17.1306516700,C
3627,"BFSTA02","Biskupice/Stacja",52.4666168338,17.1698214500,C
31,"WIKA42","Wielkopolska",52.4155123100,16.9182845700,A
68,"RONJ42","Rondo Nowaka-Jeziorańskiego",52.4027709300,16.8900297700,A
345,"BIAL01","Białczańska",52.4573127500,16.8791045800,A
2743,"GDSPE02","Gądki/Spedycyjna",52.3103302600,17.0524906900,B
1720,"POGL05","Poznań Główny",52.4016093600,16.9156987800,A
842,"DRCIA01","Drużyna/Cicha",52.2124570905,16.8175731693,C
2670,"RNWIE01","Runowo/Wieś",52.2817055932,17.1211805210,C
2964,"KOKSW04","Komorniki/Ks.Wawrzyniaka",52.3474319100,16.8046777600,B
2069,"LKPET01","Lusówko/Pętla",52.4275842900,16.6541604700,C
292,"ZLZLO03","Złotniki/Złotnicka",52.4866893800,16.8557331300,B
653,"BRZE01","Brzechwy",52.4081713900,16.8455874000,A
3279,"MOSLE01","Mosina/Śremska/Leśmiana",52.2319859822,16.8507776870,C
1350,"STWI02","Starołęka Wielka",52.3424020000,16.9182910000,A
2477,"SDPLD02","Swarzędz/Południowa",52.4017700000,17.0808320000,B
359,"LEGO01","Łęgowskiego",52.4608925200,16.8931590400,A
2147,"TULES01","Tulce/Leśna",52.3443426400,17.0723302400,B
868,"MODEB02","Mosina/Dębowa",52.2382977933,16.8448451465,C
2682,"CLKOR02","Czołowo/Kórnicka",52.2228331662,17.0574721198,C
4339,"CEZDR01","Czerwonak/Zdroje",52.4708393900,16.9994760100,B
427,"DUNZ02","Dziurawcowa",52.4791813300,16.9451608900,A
1769,"RKAP74","Rondo Kaponiera",52.4077451000,16.9136199900,A
2640,"ZMRYN01","Zaniemyśl/Rynek",52.1572143900,17.1596751300,D
3301,"JAI01","Jasielska I",52.4455623805,16.8969245877,A
3027,"SFSII02","Świątniki/II",52.2265325057,16.9593933535,C
2470,"SDZUR02","Swarzędz/Armii Poznań/Żurawia",52.3951310000,17.0593320000,B
3517,"OKEI01","Okrzei",52.3615329000,16.8853534000,A
119,"GRUD72","27 Grudnia - Teatr Polski",52.4080400000,16.9242120000,A
1623,"ORZE02","Os. Rzeczypospolitej",52.3859543100,16.9454856500,A
2475,"SDTRA01","Swarzędz/Tysiąclecia",52.4024090000,17.0735500000,B
1838,"KISTA02","Kiekrz/Starzyńska",52.4969236000,16.7690681300,B
4407,"CMOSR01","Czmoń/Os. Radosne",52.1881493143,17.0502409138,C
1468,"OSWI01","Os. Oświecenia",52.3888455200,16.9587077100,A
1282,"KATO02","Katowicka",52.4024540000,16.9622540300,A
324,"SLPRZ01","Suchy Las/Os. Przylesie",52.4734913200,16.8977641800,B
3202,"KOWID01","Komorniki/Widokowa",52.3298355277,16.8197868038,B
2230,"GWTAN02","Tanibórz/Wschód",52.3513575600,17.1469431400,B
3909,"COEKS02","Chomęcice/S5",52.3333290000,16.7352370000,C
4157,"DRUZ91","Drużynowa",52.3798450000,16.8959400000,A
408,"WOKI01","Wojciechowskiego",52.4506791100,16.9142883900,A
4300,"DSBAJ01","Dymaczewo Stare/Bajera",52.2293995080,16.7760011133,C
3161,"OSTY01","Os. Tysiąclecia",52.3921770000,16.9720450000,A
1797,"SZDWO01","Szreniawa/Dworcowa",52.3186450896,16.7936954318,C
646,"MALE01","Malechowska",52.4120356800,16.8306214400,A
1092,"SOEJ02","Sczanieckiej",52.3943486900,16.8966414900,A
2445,"PKPOL01","Paczkowo/Polna",52.3929050000,17.1570600000,C
3177,"DOWJE01","Dopiewo/Więckowska I",52.3679249590,16.6665147505,C
3904,"SERB42","Serbska",52.4315024800,16.9457868800,A
1803,"RODKU02","Rosnówko/Dom Kultury",52.3032700000,16.7633500000,C
1912,"BYPAW01","Bytkowo/Pawłowicka",52.5171383200,16.7752571300,B
2181,"BOOGR02","Bolechowo-Os./Ogrodowa",52.5336508600,16.9770254100,C
3041,"XSPET01","Sowinki/Pętla",52.2115523482,16.8927481973,C
2252,"KXBYL01","Komorniki gm.Kleszczewo/Bylin",52.3263061100,17.1250476100,B
3927,"LKRPE01","Lusówko/Rozalin Pętla",52.4076110000,16.6323610000,C
2094,"GRDLII02","Góra/Długa II",52.4865941200,16.6479876800,C
787,"WIWI02","Witosa Wiadukt",52.4341228400,16.9053066600,A
980,"LUUNI02","Luboń/Unijna",52.3522620269,16.8655795231,B
4362,"SSNAL01","Środa Wielkopolska/Niedziałkowskiego/Almarco",52.2221909511,17.2810049326,C
1835,"KISAN01","Kiekrz/Sanktuarium",52.4877368500,16.7763700000,B
2541,"ZAOSL01","Zalasewo/Os. Leśne",52.3835170000,17.0601140000,B
3053,"KANKA01","Kamionki/Nad Kople",52.2892567218,17.0003013193,B
3578,"KLIM02","Klimontowska",52.3393090891,16.9209056282,A
4144,"GCKA02","Gołężycka",52.3636964243,16.9479414843,A
1051,"BEDZ01","Będzińska",52.3610973600,16.8890791300,A
2958,"GLMOR01","Głuchowo/Morelowa",52.3451200000,16.7644000000,C
2457,"PKALT01","Paczkowo/Altanowa",52.4065470000,17.1656140000,C
4120,"SKCYT02","Skórzewo/Cytrynowa",52.3981079997,16.7836602887,B
3224,"GSWSP01","Gołuski/Wspólna",52.3601618161,16.7519905576,C
796,"ALSO02","Aleje Solidarności",52.4357524600,16.9200577600,A
714,"ZONK01","Żonkilowa",52.3864662256,16.8189603803,A
136,"ROSR45","Rondo Śródka",52.4098738000,16.9577923900,A
1434,"SOLN02","Solna",52.4119990900,16.9289280900,A
3920,"RBNOW01","Robakowo/Nowina",52.2936729937,17.0730561068,B
1249,"ZAGIM01","Zalasewo/Planetarna Szkoła",52.3918170000,17.0687190000,B
2414,"SDCEH02","Swarzędz/Wrzesińska",52.4093580000,17.0855180000,B
2702,"DCSKR01","Dębiec/Skrzyżowanie",52.2383610878,17.1575874299,C
3738,"SDWWN01","Swarzędz/Warzywna",52.3953870600,17.0769963800,B
648,"OBA02","Os. Bajkowe",52.4099615400,16.8355428800,A
1909,"RKTOP02","Rokietnica/Topolowa",52.5146909600,16.7651400500,B
4292,"KARP02","Karpia",52.4437263870,16.9571944766,A
4391,"PZJAG01","Pierzchno/Jagrol",52.2681175471,17.1474489839,C
2427,"LOPOP01","Łowęcin/II (Poprzeczna)",52.4198620000,17.1413830000,C
3567,"PPLES02","Pobiedziska/Letnisko Leśne",52.4749278713,17.2408643601,C
266,"GOSZK02","Golęczewo/Szkoła",52.5350047900,16.8195953300,C
577,"KIDW02","Kiekrz PKM",52.4750720300,16.7897244800,A
2748,"DHTEC01","Dachowa/Tęczowa",52.3010234390,17.0876956097,B
4472,"LUKOM02","Luboń/Komornicka",52.3400127584,16.8603405881,B
1891,"RTSOB02","Rostworowo/Sobocka",52.5370198100,16.7587170600,B
553,"TOLT01","Tołstoja",52.4507937900,16.8698184400,A
657,"PLL02","Port Lotniczy Ławica",52.4132480000,16.8273130000,A
3084,"MGPOL01","M. Goślina/Polna",52.5785668184,17.0180399105,C
1386,"DZIE01","Dziedzicka",52.3535767900,16.9222460000,A
4464,"RUBI03","Rubież",52.4501360000,16.9502980000,A
1778,"MODL02","Modlibowskiej ",52.3545116100,16.8487692800,A
3300,"JAI02","Jasielska I",52.4451483887,16.8963638003,A
1417,"OBOH01","Os. Bohaterów II Wojny Światowej",52.3834586900,16.9470939000,A
2800,"KJCH01","Konopackiej",52.3558408900,16.8408888000,A
1488,"OSLE01","Os. Lecha",52.3891528400,16.9793217100,A
1193,"KZKRO02","Koziegłowy/Krótka",52.4473263022,16.9966414435,B
204,"Z I42","Żegrze I",52.3789265600,16.9614602200,A
687,"PAPAL02","Palędzie/Leśna",52.3695529000,16.7358967300,C
2023,"NAKOB01","Napachanie/Kobylnicka",52.4844692373,16.7284227289,B
934,"LUWPL02","Luboń/Wojska Polskiego",52.3434136688,16.8758212720,B
3982,"LENA41","Lechicka/Naramowicka",52.4404052043,16.9463329099,A
385,"SZYM08","Szymanowskiego",52.4602038200,16.9158013600,A
435,"RADO01","Radojewo",52.4976583300,16.9461884000,A
1198,"KZOSK01","Koziegłowy/Os. Karolin",52.4437083867,16.9899562673,B
1800,"SZNOW01","Szreniawa/Nowa",52.3136806826,16.7900207985,C
421,"KRES01","Kresowa",52.4679525200,16.9476334300,A
618,"BUZA01","Bużańska",52.4236316000,16.8668036700,A
348,"KOSO01","Kosowska",52.4559956000,16.8774373600,A
615,"PLOT02","Przelot",52.4260131500,16.8598158400,A
1950,"PMWIA03","Przeźmierowo/Wiadukt",52.4363636444,16.7866855892,B
475,"OKOS02","Os. Kosmonautów",52.4383750700,16.9404025000,A
848,"KRPOL01","Krosno/Polna",52.2293271569,16.8267228586,C
4261,"KOPAS01","Komorniki/Pasieki",52.3327000000,16.8175400000,B
1021,"BOJA01","Bojanowska",52.3763846200,16.8722159200,A
1684,"MT46","Most Teatralny",52.4116333700,16.9144439600,A
621,"OGDY02","Ogrody",52.4169288400,16.8822457700,A
899,"LEDWO02","Łęczyca/Dworcowa",52.3162000000,16.8822400000,B
3223,"GSWSP02","Gołuski/Wspólna",52.3599093333,16.7523004665,C
2292,"CEZUR02","Czerwonak/Żurawia",52.4674431700,16.9874688400,B
459,"KULY02","Kupały",52.4511591700,16.9357661600,A
678,"DBLES02","Dąbrowa/Poprzeczna",52.3926187700,16.7505366800,C
3317,"GVOSI02","Gaj Wielki/",52.4602940000,16.5752840000,C
958,"KOPAK01","Komorniki/Os. Parkowe",52.3370085536,16.8290102810,B
1502,"RUSA01","Os. Rusa",52.3874996300,16.9912605800,A
3670,"BOKRE02","Bolechowo/Kręta",52.5432544639,16.9947082027,C
713,"NAWA02","Nagietkowa",52.3892622900,16.8130086800,A
2869,"SEMAL02","Siekierki Wielkie/Malinowa",52.3753524600,17.1601498400,C
542,"GOLE01","Golęcin",52.4306289600,16.8910834100,A
1529,"POKR02","Pokrzywno",52.3507785100,16.9820619800,A
1234,"DARZ01","Darzybór",52.3883460100,17.0297466500,A
2330,"WZKOS01","Wierzenica/Kościół",52.4626480000,17.0699130000,C
1287,"KORN02","Kórnicka",52.3994053000,16.9528862800,A
898,"LEDWO01","Łęczyca/Dworcowa",52.3158289853,16.8816209945,B
4093,"GARA01","Garaszewo",52.3509542771,16.9628466234,A
155,"RRAT73","Rondo Rataje",52.3965980000,16.9508260000,A
93,"RYLA72","Rynek Łazarski",52.3944540100,16.8991462700,A
3643,"SLWY01","Sielawy",52.4476990000,16.9475780000,A
4437,"BULG01","Bułgarska Enea Stadion",52.3961310000,16.8624166100,A
1348,"STWI03","Starołęka Wielka",52.3415868200,16.9175363200,A
2635,"JMJMM01","Jeziory Małe/",52.1674859700,17.1476164200,D
